<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.05	03:45:00	2020.52	2020.84	2019.42	2019.54	614	0	0
2023.04.05	04:00:00	2019.56	2021.29	2019.56	2021.04	832	0	0
2023.04.05	04:15:00	2021.09	2021.92	2020.30	2021.80	743	0	0
2023.04.05	04:30:00	2021.80	2021.80	2020.06	2020.69	523	0	0
2023.04.05	04:45:00	2020.69	2021.25	2020.46	2020.52	448	0	0
2023.04.05	05:00:00	2020.40	2021.16	2020.20	2020.51	969	0	0
2023.04.05	05:15:00	2020.46	2021.48	2020.26	2021.38	506	0	5
2023.04.05	05:30:00	2021.38	2024.67	2021.34	2024.63	701	0	0
2023.04.05	05:45:00	2024.63	2025.33	2023.71	2023.96	607	0	0
2023.04.05	06:00:00	2023.98	2024.05	2022.48	2023.02	670	0	0
2023.04.05	06:15:00	2023.02	2023.36	2021.88	2022.26	452	0	0
2023.04.05	06:30:00	2022.26	2023.00	2021.91	2022.52	430	0	0
2023.04.05	06:45:00	2022.48	2023.12	2022.14	2023.07	391	0	4
2023.04.05	07:00:00	2023.07	2023.69	2022.70	2022.94	401	0	0
2023.04.05	07:15:00	2022.88	2023.41	2022.80	2023.12	406	0	2
2023.04.05	07:30:00	2023.12	2023.24	2022.10	2022.80	354	0	2
2023.04.05	07:45:00	2022.80	2023.75	2022.80	2023.32	573	0	0
2023.04.05	08:00:00	2023.32	2023.93	2022.90	2023.20	472	0	0
2023.04.05	08:15:00	2023.20	2024.06	2023.16	2023.54	346	0	7
2023.04.05	08:30:00	2023.61	2023.74	2022.79	2023.19	424	0	0
2023.04.05	08:45:00	2023.19	2024.76	2023.10	2024.31	518	0	4
2023.04.05	09:00:00	2024.31	2025.18	2023.82	2024.03	821	0	0
2023.04.05	09:15:00	2024.03	2026.37	2023.94	2024.81	883	0	0
2023.04.05	09:30:00	2024.73	2025.36	2023.31	2023.52	907	0	0
2023.04.05	09:45:00	2023.49	2024.64	2022.98	2024.45	612	0	4
2023.04.05	10:00:00	2024.43	2026.83	2022.92	2026.50	940	0	0
2023.04.05	10:15:00	2026.50	2027.85	2024.16	2027.23	884	0	0
2023.04.05	10:30:00	2027.24	2028.39	2025.21	2026.30	969	0	0
2023.04.05	10:45:00	2026.39	2027.19	2025.24	2025.43	815	0	0
2023.04.05	11:00:00	2025.41	2026.18	2024.45	2025.58	954	0	0
2023.04.05	11:15:00	2025.56	2028.13	2025.49	2027.65	740	0	0
2023.04.05	11:30:00	2027.76	2028.15	2024.57	2025.29	897	0	0
2023.04.05	11:45:00	2025.29	2026.29	2023.25	2024.06	890	0	0
2023.04.05	12:00:00	2024.07	2024.07	2022.49	2022.81	859	0	0
2023.04.05	12:15:00	2022.77	2023.55	2021.88	2022.37	843	0	0
2023.04.05	12:30:00	2022.41	2023.13	2022.13	2022.90	915	0	0
2023.04.05	12:45:00	2022.90	2025.21	2022.36	2024.55	838	0	0
2023.04.05	13:00:00	2024.55	2025.17	2023.88	2024.19	754	0	0
2023.04.05	13:15:00	2024.23	2024.89	2022.05	2022.27	809	0	0
2023.04.05	13:30:00	2022.22	2023.11	2022.10	2022.53	610	0	0
2023.04.05	13:45:00	2022.51	2023.22	2021.78	2022.31	669	0	0
2023.04.05	14:00:00	2022.33	2022.51	2021.54	2022.46	641	0	0
2023.04.05	14:15:00	2022.42	2024.22	2022.23	2024.22	689	0	0
2023.04.05	14:30:00	2024.24	2024.24	2022.12	2023.66	1076	0	0
2023.04.05	14:45:00	2023.73	2024.63	2022.84	2022.99	1095	0	0
2023.04.05	15:00:00	2022.99	2023.75	2022.27	2023.19	1029	0	0
2023.04.05	15:15:00	2023.17	2029.58	2023.16	2028.84	2351	0	0
2023.04.05	15:30:00	2028.82	2031.92	2028.44	2029.87	1878	0	0
2023.04.05	15:45:00	2029.96	2032.06	2028.62	2031.56	1472	0	0
2023.04.05	16:00:00	2031.69	2032.07	2030.08	2031.93	1511	0	0
2023.04.05	16:15:00	2031.93	2031.96	2023.84	2026.38	1621	0	0
2023.04.05	16:30:00	2026.54	2029.17	2023.79	2025.76	2162	0	0
2023.04.05	16:45:00	2025.76	2028.22	2021.06	2022.66	2439	0	0
2023.04.05	17:00:00	2029.47	2031.58	2019.09	2025.01	2876	0	0
2023.04.05	17:15:00	2024.81	2027.04	2020.26	2020.47	2221	0	0
2023.04.05	17:30:00	2020.47	2020.97	2010.06	2017.11	2442	0	0
2023.04.05	17:45:00	2017.15	2020.36	2013.46	2018.81	2116	0	0
2023.04.05	18:00:00	2018.80	2021.70	2016.68	2017.14	1880	0	0
2023.04.05	18:15:00	2017.04	2021.58	2016.94	2019.14	1538	0	0
2023.04.05	18:30:00	2019.17	2020.84	2015.97	2020.83	1706	0	0
2023.04.05	18:45:00	2020.80	2023.04	2020.18	2021.68	1341	0	0
2023.04.05	19:00:00	2021.72	2023.96	2020.85	2022.91	1334	0	0
2023.04.05	19:15:00	2022.91	2023.31	2020.49	2020.86	1189	0	0
2023.04.05	19:30:00	2020.80	2021.40	2019.67	2021.27	1197	0	0
2023.04.05	19:45:00	2021.25	2021.53	2019.80	2021.36	1095	0	0
2023.04.05	20:00:00	2021.28	2022.04	2019.62	2020.56	1229	0	0
2023.04.05	20:15:00	2020.53	2021.31	2019.13	2019.44	1000	0	0
2023.04.05	20:30:00	2019.41	2021.97	2019.41	2021.02	886	0	0
2023.04.05	20:45:00	2021.04	2021.28	2019.99	2020.99	735	0	0
2023.04.05	21:00:00	2021.10	2021.97	2020.70	2021.68	570	0	0
2023.04.05	21:15:00	2021.68	2022.58	2021.23	2022.27	636	0	0
2023.04.05	21:30:00	2022.20	2023.07	2021.84	2021.92	592	0	0
2023.04.05	21:45:00	2021.94	2023.32	2021.94	2023.07	542	0	0
2023.04.05	22:00:00	2023.07	2023.15	2021.67	2022.02	680	0	0
2023.04.05	22:15:00	2022.02	2023.25	2021.56	2021.94	498	0	3
2023.04.05	22:30:00	2021.94	2023.13	2021.15	2021.42	580	0	0
2023.04.05	22:45:00	2021.56	2022.19	2020.68	2021.04	540	0	0
2023.04.05	23:00:00	2021.14	2021.64	2020.44	2020.48	365	0	0
2023.04.05	23:15:00	2020.48	2020.98	2020.33	2020.60	201	0	3
2023.04.05	23:30:00	2020.60	2021.14	2020.54	2020.64	207	0	9
2023.04.05	23:45:00	2020.65	2020.91	2020.10	2020.66	275	0	0
2023.04.06	01:00:00	2020.90	2021.40	2020.27	2020.28	148	0	12
2023.04.06	01:15:00	2020.34	2020.34	2018.74	2019.36	172	0	11
2023.04.06	01:30:00	2019.36	2020.48	2019.24	2020.36	151	0	11
2023.04.06	01:45:00	2020.36	2020.54	2020.09	2020.45	141	0	0
2023.04.06	02:00:00	2020.42	2020.86	2020.20	2020.38	134	0	0
2023.04.06	02:15:00	2020.38	2020.85	2020.28	2020.55	125	0	4
2023.04.06	02:30:00	2020.55	2020.87	2020.31	2020.64	176	0	6
2023.04.06	02:45:00	2020.64	2021.04	2020.10	2020.30	287	0	5
2023.04.06	03:00:00	2020.30	2020.49	2019.30	2020.22	485	0	0
2023.04.06	03:15:00	2020.22	2020.49	2018.74	2019.07	407	0	0
2023.04.06	03:30:00	2019.08	2019.22	2018.20	2018.86	437	0	0
2023.04.06	03:45:00	2018.92	2019.14	2016.99	2017.03	564	0	1
2023.04.06	04:00:00	2017.04	2017.10	2013.14	2014.21	1570	0	0
2023.04.06	04:15:00	2014.21	2015.08	2013.40	2014.63	982	0	0
2023.04.06	04:30:00	2014.69	2015.14	2012.68	2014.40	1368	0	0
2023.04.06	04:45:00	2014.40	2015.29	2012.52	2012.68	1188	0	2
2023.04.06	05:00:00	2012.70	2013.26	2010.86	2011.52	1246	0	0
2023.04.06	05:15:00	2011.52	2011.99	2010.43	2010.90	699	0	0
2023.04.06	05:30:00	2010.96	2011.04	2009.71	2010.03	819	0	0
2023.04.06	05:45:00	2010.03	2011.52	2008.04	2011.01	740	0	0
2023.04.06	06:00:00	2011.01	2011.56	2010.58	2010.62	701	0	0
2023.04.06	06:15:00	2010.66	2012.28	2010.13	2011.85	596	0	2
2023.04.06	06:30:00	2011.84	2012.00	2010.91	2011.05	343	0	2
2023.04.06	06:45:00	2011.05	2011.66	2010.94	2011.37	356	0	3
2023.04.06	07:00:00	2011.37	2011.65	2010.56	2010.61	350	0	4
2023.04.06	07:15:00	2010.61	2011.61	2010.54	2011.61	265	0	2
2023.04.06	07:30:00	2011.62	2012.58	2011.28	2012.56	417	0	3
2023.04.06	07:45:00	2012.57	2013.96	2012.51	2013.65	483	0	0
2023.04.06	08:00:00	2013.73	2013.93	2012.50	2013.18	434	0	0
2023.04.06	08:15:00	2013.18	2013.26	2012.05	2012.78	353	0	5
2023.04.06	08:30:00	2012.82	2015.55	2012.67	2014.41	732	0	0
2023.04.06	08:45:00	2014.40	2016.05	2014.13	2015.66	675	0	0
2023.04.06	09:00:00	2015.68	2016.89	2015.02	2015.14	908	0	0
2023.04.06	09:15:00	2015.14	2015.54	2012.36	2014.23	851	0	1
2023.04.06	09:30:00	2013.81	2014.94	2011.82	2012.62	847	0	0
2023.04.06	09:45:00	2012.60	2014.78	2012.01	2013.77	756	0	0
2023.04.06	10:00:00	2013.72	2015.60	2012.71	2014.90	967	0	0
2023.04.06	10:15:00	2014.85	2015.88	2014.44	2014.70	858	0	0
2023.04.06	10:30:00	2014.75	2018.05	2014.44	2018.04	1188	0	0
2023.04.06	10:45:00	2018.01	2018.09	2015.96	2016.35	860	0	0
2023.04.06	11:00:00	2016.35	2016.85	2014.81	2015.80	857	0	0
2023.04.06	11:15:00	2015.76	2017.22	2015.40	2016.33	844	0	0
2023.04.06	11:30:00	2016.33	2017.80	2015.56	2017.80	749	0	0
2023.04.06	11:45:00	2017.79	2019.68	2017.11	2017.35	978	0	0
2023.04.06	12:00:00	2017.36	2018.74	2017.10	2018.72	690	0	0
2023.04.06	12:15:00	2018.75	2019.44	2018.24	2018.36	623	0	0
2023.04.06	12:30:00	2018.36	2019.04	2017.17	2018.86	612	0	0
2023.04.06	12:45:00	2018.86	2020.44	2018.37	2019.60	693	0	0
2023.04.06	13:00:00	2019.60	2019.70	2017.58	2018.88	590	0	0
2023.04.06	13:15:00	2018.88	2019.63	2017.94	2019.53	598	0	0
2023.04.06	13:30:00	2019.53	2020.80	2019.00	2019.62	652	0	0
2023.04.06	13:45:00	2019.61	2020.33	2019.01	2020.32	615	0	0
2023.04.06	14:00:00	2020.32	2020.95	2019.60	2019.96	1003	0	0
2023.04.06	14:15:00	2019.96	2020.32	2018.28	2018.54	968	0	0
2023.04.06	14:30:00	2018.57	2019.06	2017.14	2018.36	1084	0	0
2023.04.06	14:45:00	2018.35	2018.91	2017.61	2018.58	1044	0	0
2023.04.06	15:00:00	2018.44	2018.93	2017.88	2018.03	1147	0	0
2023.04.06	15:15:00	2018.01	2018.14	2015.38	2016.70	1372	0	0
2023.04.06	15:30:00	2016.77	2020.76	2012.71	2013.93	2333	0	0
2023.04.06	15:45:00	2013.93	2015.46	2011.26	2012.98	1998	0	0
2023.04.06	16:00:00	2012.87	2013.48	2009.22	2009.54	2089	0	0
2023.04.06	16:15:00	2009.52	2011.93	2009.25	2011.00	1619	0	0
2023.04.06	16:30:00	2010.98	2014.17	2004.96	2005.14	2080	0	0
2023.04.06	16:45:00	2004.84	2008.34	2000.84	2003.68	2346	0	0
2023.04.06	17:00:00	2003.64	2008.12	2001.37	2007.86	2171	0	0
2023.04.06	17:15:00	2007.94	2008.52	2005.36	2007.71	1773	0	0
2023.04.06	17:30:00	2007.71	2011.62	2007.06	2010.77	1780	0	0
2023.04.06	17:45:00	2010.89	2012.09	2009.56	2011.87	1532	0	0
2023.04.06	18:00:00	2011.86	2013.03	2009.33	2009.70	1410	0	0
2023.04.06	18:15:00	2009.65	2010.92	2009.15	2010.14	1252	0	0
2023.04.06	18:30:00	2010.14	2011.99	2009.84	2011.53	1016	0	0
2023.04.06	18:45:00	2011.54	2012.43	2010.55	2011.19	1333	0	0
2023.04.06	19:00:00	2011.19	2014.05	2010.74	2013.11	1091	0	0
2023.04.06	19:15:00	2013.11	2014.96	2012.33	2014.16	922	0	0
2023.04.06	19:30:00	2014.12	2014.58	2012.42	2012.54	1193	0	0
2023.04.06	19:45:00	2012.52	2013.19	2011.68	2011.70	1207	0	0
2023.04.06	20:00:00	2011.70	2012.58	2010.15	2010.34	943	0	0
2023.04.06	20:15:00	2010.27	2011.38	2009.39	2010.45	1015	0	0
2023.04.06	20:30:00	2010.47	2010.78	2008.74	2009.11	1025	0	0
2023.04.06	20:45:00	2009.11	2010.32	2008.91	2010.02	639	0	0
2023.04.06	21:00:00	2010.01	2011.59	2009.74	2011.18	554	0	0
2023.04.06	21:15:00	2011.13	2011.16	2008.41	2008.47	596	0	0
2023.04.06	21:30:00	2008.51	2010.22	2008.23	2009.85	793	0	0
2023.04.06	21:45:00	2009.93	2010.16	2008.92	2009.26	783	0	0
2023.04.06	22:00:00	2009.26	2009.47	2007.94	2008.14	839	0	0
2023.04.06	22:15:00	2008.14	2008.37	2006.76	2007.36	872	0	0
2023.04.06	22:30:00	2007.37	2008.12	2006.75	2006.92	575	0	0
2023.04.06	22:45:00	2006.96	2007.85	2006.25	2006.47	564	0	0
2023.04.06	23:00:00	2006.78	2007.48	2005.77	2007.32	382	0	0
2023.04.06	23:15:00	2007.32	2007.40	2006.76	2006.98	202	0	0
2023.04.06	23:30:00	2006.98	2008.17	2006.98	2007.28	371	0	0
2023.04.06	23:45:00	2007.26	2008.00	2006.98	2007.32	367	0	4
2023.04.10	01:00:00	1996.20	2002.66	1996.20	2001.78	376	0	0
2023.04.10	01:15:00	2001.78	2003.69	2001.18	2001.88	479	0	0
2023.04.10	01:30:00	2001.92	2006.58	2001.92	2005.75	468	0	10
2023.04.10	01:45:00	2005.76	2005.86	2004.90	2005.56	294	0	6
2023.04.10	02:00:00	2005.59	2006.08	2004.84	2005.78	273	0	10
2023.04.10	02:15:00	2005.78	2005.96	2005.06	2005.20	280	0	12
2023.04.10	02:30:00	2005.08	2005.90	2004.98	2005.57	339	0	8
2023.04.10	02:45:00	2005.60	2005.72	2004.78	2005.50	490	0	7
2023.04.10	03:00:00	2005.60	2005.85	2003.01	2003.05	660	0	2
2023.04.10	03:15:00	2003.02	2003.83	2002.56	2002.88	624	0	6
2023.04.10	03:30:00	2002.88	2002.92	1999.80	2000.30	627	0	2
2023.04.10	03:45:00	2000.28	2000.29	1997.64	1998.32	788	0	8
2023.04.10	04:00:00	1998.32	2000.10	1995.57	2000.02	1315	0	6
2023.04.10	04:15:00	2000.04	2000.70	1998.24	1999.47	814	0	0
2023.04.10	04:30:00	1999.46	1999.68	1997.26	1998.24	891	0	1
2023.04.10	04:45:00	1998.22	1998.26	1996.07	1997.03	695	0	4
2023.04.10	05:00:00	1997.09	1997.22	1994.27	1995.44	769	0	0
2023.04.10	05:15:00	1995.36	1995.59	1993.76	1994.11	588	0	3
2023.04.10	05:30:00	1994.16	1994.38	1991.60	1991.61	860	0	2
2023.04.10	05:45:00	1991.52	1991.88	1988.88	1991.18	898	0	0
2023.04.10	06:00:00	1991.18	1992.12	1990.41	1991.80	562	0	2
2023.04.10	06:15:00	1991.84	1992.78	1991.60	1992.78	450	0	2
2023.04.10	06:30:00	1992.77	1992.88	1990.95	1991.08	378	0	3
2023.04.10	06:45:00	1991.08	1991.36	1990.55	1990.97	314	0	6
2023.04.10	07:00:00	1991.01	1991.01	1989.66	1990.30	471	0	6
2023.04.10	07:15:00	1990.29	1991.79	1990.04	1991.58	497	0	1
2023.04.10	07:30:00	1991.58	1993.78	1991.16	1992.73	512	0	4
2023.04.10	07:45:00	1992.73	1992.75	1992.10	1992.18	386	0	4
2023.04.10	08:00:00	1992.16	1992.94	1991.30	1992.62	564	0	3
2023.04.10	08:15:00	1992.63	1992.69	1991.86	1992.46	243	0	7
2023.04.10	08:30:00	1992.47	1994.37	1992.32	1993.47	553	0	2
2023.04.10	08:45:00	1993.47	1995.20	1993.25	1994.54	609	0	2
2023.04.10	09:00:00	1994.44	1994.44	1991.72	1992.56	668	0	1
2023.04.10	09:15:00	1992.47	1994.85	1992.35	1994.83	514	0	0
2023.04.10	09:30:00	1994.83	1996.38	1994.66	1995.30	586	0	0
2023.04.10	09:45:00	1995.30	1996.37	1993.85	1995.88	470	0	0
2023.04.10	10:00:00	1995.88	1996.59	1995.08	1996.40	529	0	1
2023.04.10	10:15:00	1996.30	1996.60	1995.04	1995.55	559	0	0
2023.04.10	10:30:00	1995.65	1996.80	1995.62	1996.47	479	0	0
2023.04.10	10:45:00	1996.47	1997.64	1996.12	1997.48	595	0	0
2023.04.10	11:00:00	1997.47	1998.07	1995.90	1997.86	569	0	0
2023.04.10	11:15:00	1997.85	1998.31	1997.50	1997.92	398	0	2
2023.04.10	11:30:00	1997.88	1999.38	1997.70	1998.43	465	0	0
2023.04.10	11:45:00	1998.41	1998.69	1996.85	1997.42	378	0	0
2023.04.10	12:00:00	1997.43	1998.78	1997.05	1998.77	415	0	0
2023.04.10	12:15:00	1998.75	2000.86	1998.75	2000.46	533	0	0
2023.04.10	12:30:00	2000.47	2001.99	2000.29	2001.75	592	0	0
2023.04.10	12:45:00	2001.77	2001.78	2000.20	2000.64	469	0	0
2023.04.10	13:00:00	2000.60	2001.35	2000.09	2001.04	512	0	3
2023.04.10	13:15:00	2001.00	2001.61	2000.14	2000.95	479	0	0
2023.04.10	13:30:00	2000.96	2002.13	1999.98	2001.98	547	0	0
2023.04.10	13:45:00	2002.00	2002.82	2001.66	2001.90	414	0	0
2023.04.10	14:00:00	2001.90	2002.76	2001.48	2001.76	493	0	0
2023.04.10	14:15:00	2001.75	2002.10	2000.01	2000.98	613	0	0
2023.04.10	14:30:00	2000.84	2002.14	2000.45	2001.49	1018	0	0
2023.04.10	14:45:00	2001.48	2003.02	2000.88	2001.54	774	0	0
2023.04.10	15:00:00	2001.54	2001.99	1997.69	1998.13	1085	0	0
2023.04.10	15:15:00	1998.06	1999.79	1996.07	1999.15	1549	0	0
2023.04.10	15:30:00	1999.41	2001.47	1998.48	1998.94	1222	0	0
2023.04.10	15:45:00	1998.93	1999.34	1989.17	1989.50	1770	0	0
2023.04.10	16:00:00	1989.50	1992.38	1986.87	1991.26	2077	0	0
2023.04.10	16:15:00	1991.28	1993.18	1990.35	1992.24	1355	0	0
2023.04.10	16:30:00	1992.20	1994.35	1986.28	1988.93	1867	0	0
2023.04.10	16:45:00	1988.85	1991.49	1986.74	1988.13	1837	0	0
2023.04.10	17:00:00	1988.32	1989.15	1985.86	1988.89	1736	0	0
2023.04.10	17:15:00	1988.83	1992.02	1987.29	1987.67	1419	0	0
2023.04.10	17:30:00	1987.47	1988.15	1981.71	1986.23	1528	0	0
2023.04.10	17:45:00	1986.21	1987.70	1985.17	1987.52	1276	0	0
2023.04.10	18:00:00	1987.63	1989.45	1987.23	1989.18	1236	0	0
2023.04.10	18:15:00	1989.16	1990.11	1987.88	1989.17	1000	0	0
2023.04.10	18:30:00	1989.17	1989.30	1987.95	1987.99	823	0	0
2023.04.10	18:45:00	1987.99	1989.16	1987.27	1988.67	773	0	0
2023.04.10	19:00:00	1988.65	1989.44	1987.17	1987.83	811	0	0
2023.04.10	19:15:00	1987.84	1988.70	1987.43	1987.46	804	0	0
2023.04.10	19:30:00	1987.47	1988.92	1987.34	1988.92	753	0	0
2023.04.10	19:45:00	1988.87	1990.94	1988.71	1989.77	789	0	0
2023.04.10	20:00:00	1989.74	1991.03	1989.45	1990.47	800	0	0
2023.04.10	20:15:00	1990.47	1991.14	1988.55	1989.03	934	0	0
2023.04.10	20:30:00	1989.03	1989.74	1988.74	1989.33	640	0	0
2023.04.10	20:45:00	1989.33	1989.38	1988.08	1988.98	543	0	1
2023.04.10	21:00:00	1988.98	1989.36	1988.02	1988.32	641	0	2
2023.04.10	21:15:00	1988.32	1988.88	1987.65	1988.64	637	0	0
2023.04.10	21:30:00	1988.74	1988.85	1987.64	1988.40	598	0	0
2023.04.10	21:45:00	1988.40	1990.90	1988.23	1990.51	662	0	0
2023.04.10	22:00:00	1990.50	1990.93	1990.27	1990.84	661	0	0
2023.04.10	22:15:00	1990.82	1991.09	1990.28	1990.85	556	0	0
2023.04.10	22:30:00	1990.85	1992.86	1990.68	1992.77	546	0	0
2023.04.10	22:45:00	1992.77	1992.77	1991.33	1991.50	566	0	0
2023.04.10	23:00:00	1991.56	1991.71	1991.12	1991.32	223	0	1
2023.04.10	23:15:00	1991.26	1991.70	1990.82	1991.51	194	0	5
2023.04.10	23:30:00	1991.56	1991.72	1990.82	1991.04	144	0	10
2023.04.10	23:45:00	1991.08	1991.60	1991.03	1991.18	160	0	0
2023.04.11	01:00:00	1991.23	1991.52	1990.36	1990.62	303	0	0
2023.04.11	01:15:00	1990.59	1991.24	1990.59	1990.74	146	0	7
2023.04.11	01:30:00	1990.74	1991.30	1990.56	1991.18	174	0	5
2023.04.11	01:45:00	1991.17	1991.50	1990.98	1991.40	104	0	0
2023.04.11	02:00:00	1991.40	1991.48	1991.09	1991.38	98	0	1
2023.04.11	02:15:00	1991.38	1992.28	1991.38	1992.10	128	0	3
2023.04.11	02:30:00	1992.10	1992.57	1991.72	1992.10	277	0	0
2023.04.11	02:45:00	1992.10	1992.42	1991.48	1992.42	259	0	2
2023.04.11	03:00:00	1992.36	1995.18	1992.36	1995.17	606	0	0
2023.04.11	03:15:00	1995.19	1995.37	1993.99	1994.03	576	0	3
2023.04.11	03:30:00	1994.03	1995.35	1993.78	1993.88	608	0	0
2023.04.11	03:45:00	1993.88	1994.04	1992.94	1993.23	489	0	5
2023.04.11	04:00:00	1993.33	1993.50	1991.12	1991.20	739	0	3
2023.04.11	04:15:00	1991.22	1991.74	1989.78	1990.24	670	0	3
2023.04.11	04:30:00	1990.22	1991.99	1988.80	1991.61	1113	0	0
2023.04.11	04:45:00	1991.65	1991.65	1989.86	1991.21	774	0	0
2023.04.11	05:00:00	1991.14	1996.62	1991.10	1995.82	1049	0	0
2023.04.11	05:15:00	1995.86	1996.80	1995.50	1995.62	566	0	1
2023.04.11	05:30:00	1995.62	1997.86	1995.23	1995.89	925	0	0
2023.04.11	05:45:00	1995.91	1998.02	1995.68	1997.83	629	0	2
2023.04.11	06:00:00	1997.75	1998.12	1997.27	1997.91	463	0	1
2023.04.11	06:15:00	1997.91	1998.00	1996.48	1997.05	579	0	0
2023.04.11	06:30:00	1997.05	1997.75	1996.92	1997.70	557	0	2
2023.04.11	06:45:00	1997.70	1998.22	1997.45	1997.52	394	0	5
2023.04.11	07:00:00	1997.50	1998.40	1997.34	1998.08	314	0	0
2023.04.11	07:15:00	1998.04	1998.75	1997.42	1998.26	609	0	1
2023.04.11	07:30:00	1998.23	1998.73	1997.70	1997.82	400	0	4
2023.04.11	07:45:00	1997.82	2000.06	1997.82	1999.76	492	0	0
2023.04.11	08:00:00	1999.78	2000.40	1999.64	2000.08	540	0	0
2023.04.11	08:15:00	2000.08	2001.59	2000.08	2000.77	495	0	0
2023.04.11	08:30:00	2000.77	2001.39	1999.42	1999.44	691	0	0
2023.04.11	08:45:00	1999.44	2000.23	1998.67	1999.06	658	0	0
2023.04.11	09:00:00	1999.04	2000.93	1998.42	2000.31	891	0	1
2023.04.11	09:15:00	2000.41	2001.93	1999.44	1999.92	977	0	0
2023.04.11	09:30:00	1999.96	2000.98	1998.40	2000.01	744	0	1
2023.04.11	09:45:00	1999.82	1999.85	1998.81	1999.27	888	0	0
2023.04.11	10:00:00	1999.23	2000.71	1997.85	2000.12	1031	0	0
2023.04.11	10:15:00	2000.20	2002.77	1999.97	2001.88	896	0	2
2023.04.11	10:30:00	2001.89	2003.51	2001.03	2003.36	907	0	0
2023.04.11	10:45:00	2003.41	2003.72	2002.01	2002.10	788	0	0
2023.04.11	11:00:00	2002.10	2003.44	2001.34	2003.19	690	0	0
2023.04.11	11:15:00	2003.28	2006.82	2002.76	2005.78	1030	0	0
2023.04.11	11:30:00	2005.78	2006.42	2004.68	2006.23	810	0	0
2023.04.11	11:45:00	2006.31	2007.49	2004.49	2004.63	801	0	0
2023.04.11	12:00:00	2004.63	2005.43	2003.87	2004.04	644	0	0
2023.04.11	12:15:00	2004.04	2004.46	2003.46	2003.63	620	0	0
2023.04.11	12:30:00	2003.63	2005.19	2002.53	2003.94	737	0	0
2023.04.11	12:45:00	2003.94	2004.58	2003.45	2004.54	591	0	0
2023.04.11	13:00:00	2004.54	2004.66	2001.57	2002.65	974	0	0
2023.04.11	13:15:00	2002.65	2002.82	2001.58	2001.86	712	0	0
2023.04.11	13:30:00	2001.84	2003.82	2001.77	2003.32	583	0	0
2023.04.11	13:45:00	2003.32	2005.07	2003.32	2004.46	787	0	0
2023.04.11	14:00:00	2004.40	2004.40	2001.32	2001.51	838	0	0
2023.04.11	14:15:00	2001.52	2002.14	2000.27	2000.88	670	0	0
2023.04.11	14:30:00	2000.98	2001.11	1999.38	2000.61	935	0	0
2023.04.11	14:45:00	2000.58	2001.14	1999.85	2000.53	1031	0	0
2023.04.11	15:00:00	2000.52	2002.25	2000.51	2001.70	1036	0	0
2023.04.11	15:15:00	2001.68	2002.56	2000.10	2000.64	1260	0	0
2023.04.11	15:30:00	2000.62	2001.59	1999.54	1999.94	1216	0	0
2023.04.11	15:45:00	1999.96	2000.45	1998.42	1998.62	1011	0	0
2023.04.11	16:00:00	1998.62	1999.46	1995.60	1997.86	1605	0	0
2023.04.11	16:15:00	1997.91	2000.10	1997.88	2000.00	1211	0	0
2023.04.11	16:30:00	2000.05	2001.44	1997.38	1999.05	1792	0	0
2023.04.11	16:45:00	1999.02	2002.41	1998.35	2001.45	1604	0	0
2023.04.11	17:00:00	2001.29	2003.21	1999.78	2000.88	1803	0	0
2023.04.11	17:15:00	2000.83	2003.85	2000.37	2003.03	1437	0	0
2023.04.11	17:30:00	2002.98	2004.71	2001.98	2001.99	1470	0	0
2023.04.11	17:45:00	2001.99	2003.29	2001.31	2002.47	1440	0	0
2023.04.11	18:00:00	2002.49	2004.49	2001.60	2004.44	1342	0	0
2023.04.11	18:15:00	2004.44	2006.28	2002.83	2003.08	1289	0	0
2023.04.11	18:30:00	2003.10	2003.70	2002.08	2003.54	1120	0	0
2023.04.11	18:45:00	2003.55	2004.68	2003.32	2004.17	1110	0	0
2023.04.11	19:00:00	2004.16	2006.10	2003.97	2005.22	950	0	0
2023.04.11	19:15:00	2005.29	2005.99	2004.62	2005.34	977	0	0
2023.04.11	19:30:00	2005.33	2006.57	2005.00	2005.22	964	0	0
2023.04.11	19:45:00	2005.22	2006.33	2004.81	2006.23	776	0	0
2023.04.11	20:00:00	2006.23	2006.45	2002.00	2002.12	1067	0	0
2023.04.11	20:15:00	2002.11	2003.85	2001.06	2003.66	1070	0	0
2023.04.11	20:30:00	2003.62	2005.40	2003.55	2004.09	821	0	0
2023.04.11	20:45:00	2004.08	2005.67	2003.70	2005.60	744	0	0
2023.04.11	21:00:00	2005.59	2005.91	2005.02	2005.34	681	0	0
2023.04.11	21:15:00	2005.34	2005.90	2004.91	2004.99	602	0	0
2023.04.11	21:30:00	2004.99	2005.46	2004.04	2004.50	731	0	0
2023.04.11	21:45:00	2004.45	2004.89	2004.01	2004.53	668	0	0
2023.04.11	22:00:00	2004.67	2005.15	2004.22	2004.86	813	0	0
2023.04.11	22:15:00	2004.85	2006.48	2004.84	2006.38	716	0	0
2023.04.11	22:30:00	2006.32	2006.79	2004.09	2004.58	833	0	0
2023.04.11	22:45:00	2004.59	2004.84	2003.54	2004.10	581	0	0
2023.04.11	23:00:00	2004.10	2004.66	2003.96	2003.99	227	0	5
2023.04.11	23:15:00	2003.99	2004.14	2003.71	2003.80	134	0	0
