<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.04	17:00:00	1992.56	2024.95	1992.56	2016.12	10898	0	0
2023.04.04	18:00:00	2016.55	2023.12	2015.64	2020.25	7571	0	0
2023.04.04	19:00:00	2020.28	2024.96	2019.65	2020.83	6021	0	0
2023.04.04	20:00:00	2020.83	2020.96	2017.84	2018.34	4512	0	0
2023.04.04	21:00:00	2018.22	2021.53	2017.85	2021.24	3052	0	0
2023.04.04	22:00:00	2021.26	2022.42	2020.32	2021.81	3188	0	0
2023.04.04	23:00:00	2021.91	2022.01	2020.11	2020.53	1386	0	0
2023.04.05	01:00:00	2021.52	2021.57	2019.76	2020.60	1114	0	0
2023.04.05	02:00:00	2020.60	2023.62	2020.60	2021.86	1364	0	0
2023.04.05	03:00:00	2021.80	2022.51	2019.42	2019.54	2374	0	0
2023.04.05	04:00:00	2019.56	2021.92	2019.56	2020.52	2546	0	0
2023.04.05	05:00:00	2020.40	2025.33	2020.20	2023.96	2783	0	0
2023.04.05	06:00:00	2023.98	2024.05	2021.88	2023.07	1943	0	0
2023.04.05	07:00:00	2023.07	2023.75	2022.10	2023.32	1734	0	0
2023.04.05	08:00:00	2023.32	2024.76	2022.79	2024.31	1760	0	0
2023.04.05	09:00:00	2024.31	2026.37	2022.98	2024.45	3223	0	0
2023.04.05	10:00:00	2024.43	2028.39	2022.92	2025.43	3608	0	0
2023.04.05	11:00:00	2025.41	2028.15	2023.25	2024.06	3481	0	0
2023.04.05	12:00:00	2024.07	2025.21	2021.88	2024.55	3455	0	0
2023.04.05	13:00:00	2024.55	2025.17	2021.78	2022.31	2842	0	0
2023.04.05	14:00:00	2022.33	2024.63	2021.54	2022.99	3501	0	0
2023.04.05	15:00:00	2022.99	2032.06	2022.27	2031.56	6730	0	0
2023.04.05	16:00:00	2031.69	2032.07	2021.06	2022.66	7733	0	0
2023.04.05	17:00:00	2029.47	2031.58	2010.06	2018.81	9655	0	0
2023.04.05	18:00:00	2018.80	2023.04	2015.97	2021.68	6465	0	0
2023.04.05	19:00:00	2021.72	2023.96	2019.67	2021.36	4815	0	0
2023.04.05	20:00:00	2021.28	2022.04	2019.13	2020.99	3850	0	0
2023.04.05	21:00:00	2021.10	2023.32	2020.70	2023.07	2340	0	0
2023.04.05	22:00:00	2023.07	2023.25	2020.68	2021.04	2298	0	0
2023.04.05	23:00:00	2021.14	2021.64	2020.10	2020.66	1048	0	0
2023.04.06	01:00:00	2020.90	2021.40	2018.74	2020.45	612	0	0
2023.04.06	02:00:00	2020.42	2021.04	2020.10	2020.30	722	0	0
2023.04.06	03:00:00	2020.30	2020.49	2016.99	2017.03	1893	0	0
2023.04.06	04:00:00	2017.04	2017.10	2012.52	2012.68	5108	0	0
2023.04.06	05:00:00	2012.70	2013.26	2008.04	2011.01	3504	0	0
2023.04.06	06:00:00	2011.01	2012.28	2010.13	2011.37	1996	0	0
2023.04.06	07:00:00	2011.37	2013.96	2010.54	2013.65	1515	0	0
2023.04.06	08:00:00	2013.73	2016.05	2012.05	2015.66	2194	0	0
2023.04.06	09:00:00	2015.68	2016.89	2011.82	2013.77	3362	0	0
2023.04.06	10:00:00	2013.72	2018.09	2012.71	2016.35	3873	0	0
2023.04.06	11:00:00	2016.35	2019.68	2014.81	2017.35	3428	0	0
2023.04.06	12:00:00	2017.36	2020.44	2017.10	2019.60	2618	0	0
2023.04.06	13:00:00	2019.60	2020.80	2017.58	2020.32	2455	0	0
2023.04.06	14:00:00	2020.32	2020.95	2017.14	2018.58	4099	0	0
2023.04.06	15:00:00	2018.44	2020.76	2011.26	2012.98	6850	0	0
2023.04.06	16:00:00	2012.87	2014.17	2000.84	2003.68	8134	0	0
2023.04.06	17:00:00	2003.64	2012.09	2001.37	2011.87	7256	0	0
2023.04.06	18:00:00	2011.86	2013.03	2009.15	2011.19	5011	0	0
2023.04.06	19:00:00	2011.19	2014.96	2010.74	2011.70	4413	0	0
2023.04.06	20:00:00	2011.70	2012.58	2008.74	2010.02	3622	0	0
2023.04.06	21:00:00	2010.01	2011.59	2008.23	2009.26	2726	0	0
2023.04.06	22:00:00	2009.26	2009.47	2006.25	2006.47	2850	0	0
2023.04.06	23:00:00	2006.78	2008.17	2005.77	2007.32	1322	0	0
2023.04.10	01:00:00	1996.20	2006.58	1996.20	2005.56	1617	0	0
2023.04.10	02:00:00	2005.59	2006.08	2004.78	2005.50	1382	0	7
2023.04.10	03:00:00	2005.60	2005.85	1997.64	1998.32	2699	0	2
2023.04.10	04:00:00	1998.32	2000.70	1995.57	1997.03	3715	0	0
2023.04.10	05:00:00	1997.09	1997.22	1988.88	1991.18	3115	0	0
2023.04.10	06:00:00	1991.18	1992.88	1990.41	1990.97	1704	0	2
2023.04.10	07:00:00	1991.01	1993.78	1989.66	1992.18	1866	0	1
2023.04.10	08:00:00	1992.16	1995.20	1991.30	1994.54	1969	0	2
2023.04.10	09:00:00	1994.44	1996.38	1991.72	1995.88	2238	0	0
2023.04.10	10:00:00	1995.88	1997.64	1995.04	1997.48	2162	0	0
2023.04.10	11:00:00	1997.47	1999.38	1995.90	1997.42	1810	0	0
2023.04.10	12:00:00	1997.43	2001.99	1997.05	2000.64	2009	0	0
2023.04.10	13:00:00	2000.60	2002.82	1999.98	2001.90	1952	0	0
2023.04.10	14:00:00	2001.90	2003.02	2000.01	2001.54	2898	0	0
2023.04.10	15:00:00	2001.54	2001.99	1989.17	1989.50	5626	0	0
2023.04.10	16:00:00	1989.50	1994.35	1986.28	1988.13	7136	0	0
2023.04.10	17:00:00	1988.32	1992.02	1981.71	1987.52	5959	0	0
2023.04.10	18:00:00	1987.63	1990.11	1987.23	1988.67	3832	0	0
2023.04.10	19:00:00	1988.65	1990.94	1987.17	1989.77	3157	0	0
2023.04.10	20:00:00	1989.74	1991.14	1988.08	1988.98	2917	0	0
2023.04.10	21:00:00	1988.98	1990.90	1987.64	1990.51	2538	0	0
2023.04.10	22:00:00	1990.50	1992.86	1990.27	1991.50	2329	0	0
2023.04.10	23:00:00	1991.56	1991.72	1990.82	1991.18	721	0	0
2023.04.11	01:00:00	1991.23	1991.52	1990.36	1991.40	727	0	0
2023.04.11	02:00:00	1991.40	1992.57	1991.09	1992.42	762	0	0
2023.04.11	03:00:00	1992.36	1995.37	1992.36	1993.23	2279	0	0
2023.04.11	04:00:00	1993.33	1993.50	1988.80	1991.21	3296	0	0
2023.04.11	05:00:00	1991.14	1998.02	1991.10	1997.83	3169	0	0
2023.04.11	06:00:00	1997.75	1998.22	1996.48	1997.52	1993	0	0
2023.04.11	07:00:00	1997.50	2000.06	1997.34	1999.76	1815	0	0
2023.04.11	08:00:00	1999.78	2001.59	1998.67	1999.06	2384	0	0
2023.04.11	09:00:00	1999.04	2001.93	1998.40	1999.27	3500	0	0
2023.04.11	10:00:00	1999.23	2003.72	1997.85	2002.10	3622	0	0
2023.04.11	11:00:00	2002.10	2007.49	2001.34	2004.63	3331	0	0
2023.04.11	12:00:00	2004.63	2005.43	2002.53	2004.54	2592	0	0
2023.04.11	13:00:00	2004.54	2005.07	2001.57	2004.46	3056	0	0
2023.04.11	14:00:00	2004.40	2004.40	1999.38	2000.53	3474	0	0
2023.04.11	15:00:00	2000.52	2002.56	1998.42	1998.62	4523	0	0
2023.04.11	16:00:00	1998.62	2002.41	1995.60	2001.45	6212	0	0
2023.04.11	17:00:00	2001.29	2004.71	1999.78	2002.47	6150	0	0
2023.04.11	18:00:00	2002.49	2006.28	2001.60	2004.17	4861	0	0
2023.04.11	19:00:00	2004.16	2006.57	2003.97	2006.23	3667	0	0
2023.04.11	20:00:00	2006.23	2006.45	2001.06	2005.60	3702	0	0
2023.04.11	21:00:00	2005.59	2005.91	2004.01	2004.53	2682	0	0
2023.04.11	22:00:00	2004.67	2006.79	2003.54	2004.10	2943	0	0
2023.04.11	23:00:00	2004.10	2004.66	2002.94	2003.52	859	0	0
2023.04.12	01:00:00	2003.38	2004.33	2003.06	2003.89	635	0	4
2023.04.12	02:00:00	2003.89	2005.12	2003.48	2004.75	620	0	2
2023.04.12	03:00:00	2004.75	2005.58	2004.03	2005.53	1719	0	0
2023.04.12	04:00:00	2005.45	2015.12	2003.95	2014.72	4058	0	0
2023.04.12	05:00:00	2014.78	2019.42	2013.83	2014.96	3865	0	0
2023.04.12	06:00:00	2014.97	2018.31	2014.19	2017.23	2721	0	0
2023.04.12	07:00:00	2017.23	2021.13	2017.06	2020.36	2023	0	0
2023.04.12	08:00:00	2020.36	2020.78	2017.55	2018.27	2589	0	0
2023.04.12	09:00:00	2018.19	2018.79	2013.54	2015.66	4044	0	0
2023.04.12	10:00:00	2015.65	2016.61	2011.68	2013.10	3384	0	0
2023.04.12	11:00:00	2013.07	2013.67	2008.96	2009.08	3086	0	0
2023.04.12	12:00:00	2009.03	2011.64	2008.59	2010.88	2825	0	0
2023.04.12	13:00:00	2010.80	2011.56	2007.28	2008.86	2749	0	0
2023.04.12	14:00:00	2008.95	2010.32	2007.36	2007.76	2826	0	0
2023.04.12	15:00:00	2007.70	2028.25	2006.27	2022.25	7625	0	0
2023.04.12	16:00:00	2022.51	2023.86	2001.44	2007.71	9878	0	0
2023.04.12	17:00:00	2007.75	2013.14	2003.17	2006.98	8681	0	0
2023.04.12	18:00:00	2006.98	2009.47	2005.63	2005.83	6157	0	0
2023.04.12	19:00:00	2005.77	2009.34	2005.24	2007.88	4816	0	0
2023.04.12	20:00:00	2007.88	2012.58	2006.39	2011.50	4455	0	0
2023.04.12	21:00:00	2011.53	2016.94	2011.27	2015.76	5251	0	0
2023.04.12	22:00:00	2015.78	2018.12	2013.13	2013.64	3490	0	0
2023.04.12	23:00:00	2013.60	2015.04	2013.25	2014.77	1243	0	1
2023.04.13	01:00:00	2014.46	2015.22	2014.04	2015.20	580	0	10
2023.04.13	02:00:00	2015.16	2018.54	2015.15	2018.20	1448	0	5
2023.04.13	03:00:00	2018.24	2019.82	2016.58	2017.89	2803	0	0
2023.04.13	04:00:00	2017.91	2019.28	2015.83	2017.88	4018	0	0
2023.04.13	05:00:00	2017.69	2019.36	2016.40	2017.88	2710	0	0
2023.04.13	06:00:00	2017.88	2017.92	2015.73	2017.49	2007	0	0
2023.04.13	07:00:00	2017.49	2019.50	2017.44	2018.50	1739	0	0
2023.04.13	08:00:00	2018.51	2019.18	2015.40	2015.46	2637	0	0
2023.04.13	09:00:00	2015.45	2023.33	2015.34	2020.53	4035	0	0
2023.04.13	10:00:00	2020.60	2025.67	2020.60	2024.53	3321	0	0
2023.04.13	11:00:00	2024.53	2029.24	2024.43	2026.60	4156	0	0
2023.04.13	12:00:00	2026.60	2028.66	2025.79	2026.60	3337	0	0
2023.04.13	13:00:00	2026.66	2028.03	2025.06	2026.74	2581	0	0
2023.04.13	14:00:00	2026.68	2028.76	2025.48	2028.63	3202	0	0
2023.04.13	15:00:00	2028.64	2045.80	2026.52	2045.06	7908	0	0
2023.04.13	16:00:00	2045.25	2047.12	2039.78	2046.52	8130	0	0
2023.04.13	17:00:00	2046.52	2048.76	2033.64	2034.22	7580	0	0
2023.04.13	18:00:00	2034.21	2042.32	2034.04	2038.93	5040	0	0
2023.04.13	19:00:00	2038.94	2040.52	2037.28	2040.19	3475	0	0
2023.04.13	20:00:00	2040.22	2044.10	2039.20	2043.72	3642	0	0
2023.04.13	21:00:00	2043.73	2043.99	2037.49	2038.40	2707	0	0
2023.04.13	22:00:00	2038.45	2040.84	2036.67	2040.66	2542	0	0
2023.04.13	23:00:00	2040.44	2041.08	2039.84	2040.10	889	0	0
2023.04.14	01:00:00	2040.20	2040.72	2040.03	2040.15	536	0	0
2023.04.14	02:00:00	2040.15	2040.23	2038.73	2039.77	894	0	0
2023.04.14	03:00:00	2039.70	2043.65	2038.65	2041.90	2364	0	0
2023.04.14	04:00:00	2041.92	2046.00	2041.10	2045.98	3676	0	0
2023.04.14	05:00:00	2045.86	2047.43	2044.91	2046.10	3127	0	0
2023.04.14	06:00:00	2046.10	2046.10	2043.06	2045.08	2631	0	0
2023.04.14	07:00:00	2045.08	2046.48	2042.51	2043.23	1845	0	0
2023.04.14	08:00:00	2043.28	2043.60	2039.62	2042.72	3152	0	0
2023.04.14	09:00:00	2042.82	2044.32	2040.74	2041.41	3252	0	0
2023.04.14	10:00:00	2041.40	2041.40	2036.63	2039.28	3516	0	0
2023.04.14	11:00:00	2039.27	2039.40	2031.83	2035.73	3850	0	0
2023.04.14	12:00:00	2035.69	2038.72	2034.49	2038.70	2933	0	0
2023.04.14	13:00:00	2038.73	2042.24	2037.74	2038.29	3794	0	0
2023.04.14	14:00:00	2038.29	2038.29	2032.32	2033.32	4678	0	0
2023.04.14	15:00:00	2033.32	2040.09	2017.27	2024.68	8517	0	0
2023.04.14	16:00:00	2024.67	2028.05	2019.93	2023.44	8478	0	0
2023.04.14	17:00:00	2022.14	2022.48	1997.96	1998.52	10046	0	0
2023.04.14	18:00:00	1998.57	2000.83	1993.80	1995.68	8265	0	0
2023.04.14	19:00:00	1995.78	1999.68	1992.43	1999.57	5878	0	0
2023.04.14	20:00:00	1999.57	2004.18	1998.62	2003.92	4985	0	0
2023.04.14	21:00:00	2003.89	2006.85	2003.33	2006.35	3081	0	0
2023.04.14	22:00:00	2006.38	2008.00	2005.04	2005.32	2978	0	0
2023.04.14	23:00:00	2005.36	2005.67	2003.87	2004.42	1031	0	0
2023.04.17	01:00:00	1998.73	2005.07	1998.34	2001.13	1449	0	8
2023.04.17	02:00:00	2001.13	2004.98	2001.13	2002.90	1215	0	2
2023.04.17	03:00:00	2002.97	2004.71	2001.52	2002.14	2411	0	0
2023.04.17	04:00:00	2002.17	2005.05	1995.45	2003.21	4640	0	0
2023.04.17	05:00:00	2003.21	2006.20	2003.19	2004.08	3504	0	0
2023.04.17	06:00:00	2004.04	2005.18	2004.00	2004.58	2166	0	1
2023.04.17	07:00:00	2004.58	2006.09	2003.82	2004.44	1841	0	1
2023.04.17	08:00:00	2004.39	2012.75	2003.81	2011.36	3619	0	0
2023.04.17	09:00:00	2011.26	2013.56	2010.57	2011.40	4449	0	0
2023.04.17	10:00:00	2011.42	2015.05	2010.21	2010.85	3936	0	0
2023.04.17	11:00:00	2010.84	2012.73	2008.34	2009.92	3835	0	0
2023.04.17	12:00:00	2009.92	2012.18	2009.76	2010.43	3012	0	0
2023.04.17	13:00:00	2010.43	2011.14	2006.98	2007.65	2629	0	0
2023.04.17	14:00:00	2007.63	2010.16	2004.91	2009.20	3482	0	0
2023.04.17	15:00:00	2009.14	2010.63	1999.16	2000.62	6785	0	0
2023.04.17	16:00:00	2000.55	2002.22	1992.18	1996.04	7903	0	0
2023.04.17	17:00:00	1995.98	1997.07	1981.20	1985.29	7953	0	0
2023.04.17	18:00:00	1985.46	1992.06	1985.19	1989.95	5397	0	0
2023.04.17	19:00:00	1989.96	1992.10	1987.32	1991.52	3237	0	0
2023.04.17	20:00:00	1991.50	1995.90	1991.36	1995.30	3021	0	2
2023.04.17	21:00:00	1995.29	1997.14	1994.09	1995.56	3919	0	0
2023.04.17	22:00:00	1995.57	1996.64	1994.56	1996.25	2233	0	0
2023.04.17	23:00:00	1996.39	1996.41	1994.50	1995.08	961	0	3
2023.04.18	01:00:00	1994.75	1994.94	1993.98	1994.58	519	0	6
2023.04.18	02:00:00	1994.58	1995.35	1993.85	1994.00	711	0	0
2023.04.18	03:00:00	1994.00	1996.17	1993.33	1995.14	1737	0	0
2023.04.18	04:00:00	1995.14	1999.38	1994.44	1997.79	3295	0	0
2023.04.18	05:00:00	1997.80	2000.90	1996.21	2000.41	2882	0	0
2023.04.18	06:00:00	2000.40	2001.80	1999.42	2000.22	2872	0	0
2023.04.18	07:00:00	2000.22	2000.43	1998.20	1998.37	1489	0	0
2023.04.18	08:00:00	1998.38	2001.80	1996.52	2000.58	2597	0	0
2023.04.18	09:00:00	2000.58	2001.18	1998.16	1999.78	3047	0	0
2023.04.18	10:00:00	1999.80	2004.16	1998.58	2002.29	3610	0	0
2023.04.18	11:00:00	2002.34	2005.18	2001.95	2003.24	3308	0	0
2023.04.18	12:00:00	2003.27	2004.14	1999.14	2001.27	3010	0	0
2023.04.18	13:00:00	2001.24	2004.79	1999.75	2003.48	2534	0	0
2023.04.18	14:00:00	2003.54	2004.96	2002.96	2003.92	3258	0	0
2023.04.18	15:00:00	2003.98	2005.76	2000.77	2001.29	5470	0	0
2023.04.18	16:00:00	2001.34	2001.75	1991.32	1999.15	7822	0	0
2023.04.18	17:00:00	1999.22	2010.71	1999.04	2009.25	7978	0	0
2023.04.18	18:00:00	2009.23	2011.85	2007.13	2008.52	6071	0	0
2023.04.18	19:00:00	2008.55	2008.55	2005.20	2007.17	4777	0	0
2023.04.18	20:00:00	2007.23	2008.30	2003.93	2004.11	3737	0	0
2023.04.18	21:00:00	2004.15	2005.70	2003.43	2005.40	3588	0	0
2023.04.18	22:00:00	2005.40	2006.24	2003.86	2004.17	2740	0	0
2023.04.18	23:00:00	2004.29	2005.47	2004.16	2005.21	883	0	2
2023.04.19	01:00:00	2005.16	2005.97	2004.54	2005.54	775	0	3
2023.04.19	02:00:00	2005.56	2006.29	2004.78	2005.79	1009	0	0
2023.04.19	03:00:00	2005.86	2007.54	2004.85	2007.37	2311	0	0
2023.04.19	04:00:00	2007.35	2008.13	2002.84	2003.45	3922	0	0
2023.04.19	05:00:00	2003.46	2006.93	2001.99	2004.27	3110	0	0
2023.04.19	06:00:00	2004.20	2004.78	2002.24	2003.47	2244	0	6
2023.04.19	07:00:00	2003.54	2004.48	2002.60	2003.88	1633	0	0
2023.04.19	08:00:00	2003.90	2004.28	1999.49	2000.40	2816	0	0
2023.04.19	09:00:00	2000.52	2001.27	1987.01	1991.08	6325	0	0
2023.04.19	10:00:00	1991.20	1995.53	1990.34	1991.36	4403	0	0
2023.04.19	11:00:00	1991.48	1991.48	1976.65	1980.08	5294	0	0
2023.04.19	12:00:00	1979.85	1980.39	1972.71	1974.13	4829	0	0
2023.04.19	13:00:00	1974.22	1976.24	1971.36	1973.02	4158	0	0
2023.04.19	14:00:00	1973.02	1973.22	1969.26	1970.66	4833	0	0
2023.04.19	15:00:00	1970.62	1980.47	1969.71	1980.33	6221	0	0
2023.04.19	16:00:00	1980.39	1992.89	1979.34	1990.65	8380	0	0
2023.04.19	17:00:00	1990.68	1995.92	1990.39	1992.85	7087	0	0
2023.04.19	18:00:00	1992.88	1995.77	1988.88	1990.82	5621	0	0
2023.04.19	19:00:00	1990.83	1996.46	1990.37	1996.07	4096	0	0
2023.04.19	20:00:00	1996.06	1996.54	1993.66	1994.03	4015	0	0
2023.04.19	21:00:00	1994.05	1996.73	1993.66	1996.38	4035	0	0
2023.04.19	22:00:00	1996.37	1996.85	1993.80	1994.48	2951	0	0
2023.04.19	23:00:00	1994.43	1995.34	1993.88	1994.67	1190	0	1
2023.04.20	01:00:00	1994.54	1995.74	1994.19	1994.44	851	0	5
2023.04.20	02:00:00	1994.44	1994.70	1993.09	1993.72	1106	0	0
2023.04.20	03:00:00	1993.78	1996.66	1993.54	1995.60	2516	0	1
2023.04.20	04:00:00	1995.61	1998.82	1992.23	1995.77	4046	0	0
2023.04.20	05:00:00	1995.76	1996.88	1991.59	1991.84	3632	0	0
2023.04.20	06:00:00	1991.88	1993.26	1990.50	1992.86	2488	0	0
2023.04.20	07:00:00	1992.86	1994.36	1992.04	1992.74	1539	0	0
2023.04.20	08:00:00	1992.74	1995.30	1991.38	1994.28	2522	0	0
2023.04.20	09:00:00	1994.36	2001.24	1994.36	1999.20	4558	0	0
2023.04.20	10:00:00	1999.17	1999.96	1995.55	1997.23	3926	0	0
2023.04.20	11:00:00	1997.23	1999.09	1994.55	1996.68	4018	0	0
2023.04.20	12:00:00	1996.67	2000.18	1992.38	1999.57	3873	0	0
2023.04.20	13:00:00	1999.68	2004.87	1999.58	2003.63	3519	0	0
2023.04.20	14:00:00	2003.59	2004.65	2000.97	2001.12	3358	0	0
2023.04.20	15:00:00	2001.14	2011.23	1997.48	2006.85	7782	0	0
2023.04.20	16:00:00	2006.82	2007.32	2003.04	2003.62	7566	0	0
2023.04.20	17:00:00	2003.61	2012.33	2001.04	2003.64	6680	0	0
2023.04.20	18:00:00	2003.64	2004.21	1999.04	2002.55	5303	0	0
2023.04.20	19:00:00	2002.63	2007.02	2002.30	2005.80	3354	0	0
2023.04.20	20:00:00	2005.84	2008.43	2005.47	2006.65	2790	0	0
2023.04.20	21:00:00	2006.72	2006.83	2004.24	2005.83	2133	0	0
2023.04.20	22:00:00	2005.73	2005.92	2002.24	2003.18	2633	0	0
2023.04.20	23:00:00	2003.31	2005.79	2003.15	2004.70	1272	0	0
2023.04.21	01:00:00	2004.20	2004.97	2002.52	2004.77	901	0	0
2023.04.21	02:00:00	2004.77	2005.50	2001.86	2005.30	1796	0	0
2023.04.21	03:00:00	2005.29	2005.54	2001.86	2004.60	2514	0	0
2023.04.21	04:00:00	2004.65	2005.18	2000.48	2002.12	4086	0	0
2023.04.21	05:00:00	2002.12	2003.96	2001.56	2003.02	2491	0	0
2023.04.21	06:00:00	2002.99	2003.30	2001.20	2002.21	1904	0	0
2023.04.21	07:00:00	2002.21	2002.40	2000.36	2000.60	1178	0	0
2023.04.21	08:00:00	2000.66	2001.05	1993.98	1994.98	2826	0	0
2023.04.21	09:00:00	1994.97	1998.06	1981.98	1986.30	5529	0	0
2023.04.21	10:00:00	1986.37	1987.63	1982.93	1986.78	5280	0	0
2023.04.21	11:00:00	1986.82	1989.60	1984.08	1988.39	4314	0	0
2023.04.21	12:00:00	1988.39	1990.27	1984.81	1986.18	3223	0	0
2023.04.21	13:00:00	1986.18	1992.44	1986.08	1988.11	3634	0	0
2023.04.21	14:00:00	1988.15	1988.51	1984.73	1987.99	3773	0	0
2023.04.21	15:00:00	1987.97	1991.05	1982.26	1988.99	6150	0	0
2023.04.21	16:00:00	1988.97	1997.88	1972.56	1973.85	8728	0	0
2023.04.21	17:00:00	1973.78	1987.46	1971.64	1978.95	9359	0	0
2023.04.21	18:00:00	1979.00	1979.80	1974.49	1975.89	6101	0	0
2023.04.21	19:00:00	1976.00	1978.57	1974.05	1977.48	4628	0	0
2023.04.21	20:00:00	1977.44	1980.73	1977.42	1980.64	3236	0	0
2023.04.21	21:00:00	1980.67	1982.68	1978.92	1979.23	3292	0	0
2023.04.21	22:00:00	1979.23	1983.03	1978.65	1982.72	2641	0	0
2023.04.21	23:00:00	1982.66	1983.59	1981.64	1982.84	1174	0	2
2023.04.24	01:00:00	1981.83	1984.02	1981.62	1983.98	917	0	10
2023.04.24	02:00:00	1983.98	1985.36	1983.96	1984.70	1094	0	5
2023.04.24	03:00:00	1984.62	1984.62	1981.34	1983.84	2416	0	0
2023.04.24	04:00:00	1983.84	1984.62	1979.10	1979.42	3935	0	0
2023.04.24	05:00:00	1979.46	1983.19	1978.48	1980.32	3691	0	0
2023.04.24	06:00:00	1980.12	1981.51	1980.06	1980.83	1855	0	7
2023.04.24	07:00:00	1980.78	1981.23	1978.26	1979.54	1802	0	0
2023.04.24	08:00:00	1979.64	1979.82	1976.46	1978.64	3055	0	0
2023.04.24	09:00:00	1978.63	1981.69	1977.72	1979.04	3989	0	0
2023.04.24	10:00:00	1979.00	1983.20	1978.15	1982.72	4255	0	0
2023.04.24	11:00:00	1982.71	1985.32	1980.81	1985.14	3857	0	0
2023.04.24	12:00:00	1985.14	1986.97	1982.95	1983.10	3518	0	0
2023.04.24	13:00:00	1983.10	1985.44	1983.07	1983.72	2995	0	0
2023.04.24	14:00:00	1983.72	1985.32	1982.66	1983.13	2953	0	0
2023.04.24	15:00:00	1983.12	1984.56	1981.03	1983.90	5401	0	0
2023.04.24	16:00:00	1983.92	1985.05	1974.13	1978.00	6902	0	0
2023.04.24	17:00:00	1978.00	1987.18	1976.56	1982.50	7117	0	0
2023.04.24	18:00:00	1982.50	1985.44	1981.48	1984.80	5285	0	0
2023.04.24	19:00:00	1984.80	1987.67	1984.63	1986.61	3439	0	0
2023.04.24	20:00:00	1986.60	1990.81	1986.54	1989.47	3462	0	0
2023.04.24	21:00:00	1989.50	1990.39	1987.90	1989.75	2567	0	0
2023.04.24	22:00:00	1989.64	1989.82	1987.46	1988.71	2580	0	0
2023.04.24	23:00:00	1988.64	1989.43	1988.30	1989.05	821	0	0
2023.04.25	01:00:00	1989.06	1993.36	1989.04	1992.68	892	0	1
2023.04.25	02:00:00	1992.66	1996.56	1991.68	1995.04	1235	0	3
2023.04.25	03:00:00	1995.03	2000.93	1993.28	1996.88	2309	0	0
2023.04.25	04:00:00	1997.04	2000.57	1995.39	1997.20	4077	0	0
2023.04.25	05:00:00	1997.08	1998.32	1994.22	1994.80	3288	0	0
2023.04.25	06:00:00	1994.74	1996.37	1992.88	1992.88	2302	0	0
2023.04.25	07:00:00	1992.87	1993.89	1990.96	1991.13	1534	0	0
2023.04.25	08:00:00	1991.11	1995.74	1990.90	1995.51	2481	0	0
2023.04.25	09:00:00	1995.33	1996.94	1992.96	1994.34	3679	0	0
2023.04.25	10:00:00	1994.32	1997.28	1987.56	1990.25	5061	0	0
2023.04.25	11:00:00	1990.25	1991.13	1986.94	1988.65	3843	0	0
2023.04.25	12:00:00	1988.65	1990.98	1987.09	1988.14	3343	0	0
2023.04.25	13:00:00	1988.13	1988.50	1981.83	1982.16	3806	0	0
2023.04.25	14:00:00	1982.18	1982.89	1976.69	1977.64	4928	0	0
2023.04.25	15:00:00	1977.62	1994.54	1976.12	1992.98	7384	0	0
2023.04.25	16:00:00	1992.95	1993.68	1984.14	1985.44	8034	0	0
2023.04.25	17:00:00	1985.40	1989.20	1983.53	1985.86	7721	0	0
2023.04.25	18:00:00	1985.86	1990.68	1985.47	1989.94	5126	0	0
2023.04.25	19:00:00	1990.13	1991.68	1988.27	1990.59	5102	0	0
2023.04.25	20:00:00	1990.60	1999.60	1989.97	1999.02	5876	0	0
2023.04.25	21:00:00	1999.17	2003.80	1994.40	1995.72	5968	0	0
2023.04.25	22:00:00	1995.64	1999.37	1994.70	1999.15	3158	0	0
2023.04.25	23:00:00	1999.06	1999.06	1995.82	1997.06	1558	0	3
2023.04.26	01:00:00	1996.48	1998.22	1996.23	1997.63	823	0	12
2023.04.26	02:00:00	1997.63	2001.69	1997.63	2000.23	1578	0	5
2023.04.26	03:00:00	2000.24	2002.40	1997.36	1997.84	3791	0	0
2023.04.26	04:00:00	1997.82	1999.58	1995.69	1999.04	5459	0	0
2023.04.26	05:00:00	1998.92	2000.74	1996.77	1998.57	3378	0	0
2023.04.26	06:00:00	1998.56	1998.58	1993.20	1994.14	2879	0	0
2023.04.26	07:00:00	1994.20	1996.20	1994.18	1995.56	1584	0	0
2023.04.26	08:00:00	1995.56	1998.08	1995.26	1996.21	2678	0	0
2023.04.26	09:00:00	1996.24	1999.02	1994.38	1998.38	3184	0	0
2023.04.26	10:00:00	1998.43	1999.34	1995.25	1997.93	4303	0	0
2023.04.26	11:00:00	1997.96	1998.32	1995.40	1997.66	3538	0	0
2023.04.26	12:00:00	1997.69	2000.13	1997.13	1998.87	3056	0	0
2023.04.26	13:00:00	1998.88	2000.48	1998.68	1999.33	2624	0	0
2023.04.26	14:00:00	1999.31	2001.73	1991.52	1995.75	5486	0	0
2023.04.26	15:00:00	1995.74	2000.15	1993.93	1998.00	7155	0	0
2023.04.26	16:00:00	1998.04	2009.34	1997.60	2003.10	9090	0	0
2023.04.26	17:00:00	2002.80	2004.14	1997.56	1998.60	8136	0	0
2023.04.26	18:00:00	1998.77	1999.57	1991.48	1991.48	6783	0	0
2023.04.26	19:00:00	1991.56	1992.52	1985.50	1986.65	7160	0	0
2023.04.26	20:00:00	1986.65	1988.74	1983.32	1988.36	5561	0	0
